id,start_date,end_date,main_topic,organization,extra_info,info_link,code_link
1,3-2021,,*Minicurso:* Introdução ao Python e seu ecossistema cientı́fico,Colegiado de Fı́sica da UESC,,https://github.com/jpssrocha/minicurso-python-para-ciencia,
