id,start_date,end_date,main_topic,organization,extra_info,info_link,code_link
1,4-2025,,9th Meeting of the BRICS Working Group on High-Performance Computing and AI,LNCC e BRICS,Participação: Atuação como interprete durante as atividades e logistica dos convidados dos países integrates do BRICS.,,
