id,start_date,end_date,main_topic,organization,extra_info,info_link,code_link
1,3-2021,,*Workshop:* Introduction to Python and its scientific ecosystem,Colegiado de Fı́sica da UESC,,https://github.com/jpssrocha/minicurso-python-para-ciencia,
