id,start_date,end_date,main_topic,organization,extra_info,info_link,code_link
1,4-2025,,9th Meeting of the BRICS Working Group on High-Performance Computing and AI,LNCC e BRICS,Participation: Acting as interpreter during the activities and logistics of the guests from the BRICS member countries.,,
